noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation
0.05,0.9999925516060088,0.9996425438411963,0.9999405875003319,
0.05,0.9999923710287549,0.9997052732732511,0.999934741109337,
0.05,0.9999922735429274,0.999697757890178,0.9999466209188422,
0.05,0.9999918208388737,0.9996271321073051,0.9999394844386037,
0.05,0.9999911285080517,0.9996206853045253,0.9999445835206513,
0.05,0.9999920638649468,0.9996240245696665,0.9999478940112585,
0.05,0.9999913752752299,0.999617047765798,0.9999328966169343,
0.05,0.9999920164657032,0.9996872296891054,0.9999440804935379,
0.05,0.9999934879286226,0.9996876797425345,0.9999324840474255,
0.05,0.9999915317575168,0.9996153077636886,0.9999395031579744,
0.1,0.9999324451904161,0.9995375055596948,0.9993295473180549,
0.1,0.9999350739608889,0.999718520805899,0.9993672331368612,
0.1,0.9999369970416243,0.9994908208303366,0.9993226050769746,
0.1,0.9999422208376839,0.9997081887873714,0.9993561235503362,
0.1,0.9999400948561367,0.9996031784172159,0.9993798270839543,
0.1,0.9999477921469732,0.9996920358825339,0.9993541479127599,
0.1,0.9999425583096514,0.9995976296106573,0.9994157710010033,
0.1,0.9999398709703176,0.9995119069433116,0.9994263479773042,
0.1,0.9999337959809924,0.9996502540815427,0.9993738781522495,
0.1,0.9999475011943951,0.9995081969634135,0.9993684869394668,
0.2,0.9994077480131192,0.998718342671427,0.9890165169403525,
0.2,0.9995473936324011,0.9987389651563227,0.9883658761520653,
0.2,0.9996290094715863,0.999351993510015,0.9878718450655075,
0.2,0.9996670318623376,0.9981457162939161,0.9892889601456908,
0.2,0.9995220411517487,0.9989980250615607,0.9870437379469615,
0.2,0.9994848372033176,0.9986318926355792,0.9881926822608518,
0.2,0.999542570045753,0.9991399430746783,0.9876864881951046,
0.2,0.9996064321936918,0.9985657540965921,0.9888335081567236,
0.2,0.9997603783142208,0.9985969459677436,0.988477079056976,
0.2,0.999482360923313,0.9992538857379614,0.9878842808178743,
0.3,0.9853350175881633,0.9837979180052171,0.9625264998270029,
0.3,0.9877128215740667,0.9873088423507731,0.9701352580261278,
0.3,0.9845808588274558,0.9786578772718609,0.9669855713056682,
0.3,0.9893097674782524,0.9723740989049414,0.9549544660144211,
0.3,0.9825262656113534,0.9790627547365376,0.9365784385798235,
0.3,0.9863384295416135,0.9874563248662016,0.9519138454641538,
0.3,0.983969111278092,0.9805214846998866,0.9741146856075469,
0.3,0.9823535300220217,0.9813622323504004,0.9347750827790411,
0.3,0.9892958062718888,0.9868526071015055,0.9600530987126006,
0.3,0.9867757898682318,0.9760885378275317,0.9712598746961174,
