k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
1,"[0, 1, 2, 3]",4,0,"0,1,2,3",1.0,5
1,"[1, 2, 3]",3,1,"1,2,3",1.0,4
1,"[0, 2, 3]",3,1,"0,2,3",1.0,4
1,"[0, 1, 3]",3,1,"0,1,3",1.0,4
1,"[2, 3]",2,2,"2,3",1.0,3
1,"[1, 3]",2,2,"1,3",1.0,3
1,"[0, 3]",2,2,"0,3",1.0,3
1,"[1, 2]",2,2,"1,2",0.9536727915618912,3
1,"[0, 2]",2,2,"0,2",0.9499223302637338,3
1,"[0, 1, 2]",3,1,"0,1,2",0.9409280889811962,4
1,"[0, 1]",2,2,"0,1",0.8924381431354543,3
