name,value
Coeff_0,0.025563381353226482
Coeff_1,0.019655799029951168
Coeff_2,-0.3371435056831695
Coeff_3,0.8970798382704137
Coeff_4,-1.078269051334953
Coeff_5,1.0887165895911672
Coeff_6,0.4482638614834303
Coeff_7,0.48289644321530206
Coeff_8,0.6301079518273175
Coeff_9,0.3010710716442059
Coeff_10,-0.4480242171661876
Coeff_11,-0.38708876806044806
Coeff_12,-0.22407104078228632
Coeff_13,0.09088165397889343
Coeff_14,0.6667850018634897
Coeff_15,3.944822459605627
Coeff_16,-0.19344486031506167
Coeff_17,-0.13368976885802258
Coeff_18,-0.8552663169212094
Coeff_19,-0.7037725772326068
Coeff_20,-0.34220098777677843
Coeff_21,0.14074942257847606
Coeff_22,-0.5425629151820927
Coeff_23,-0.6791766888514186
Coeff_24,-0.1435374857016463
Coeff_25,-0.05364305789223117
Coeff_26,-1.0454990014819008
Coeff_27,0.1484339416152459
Coeff_28,0.5093111073254589
Coeff_29,-0.899667183597854
Coeff_30,0.4817510650860214
Coeff_31,0.4634385917432202
Coeff_32,-0.26397444721484997
Coeff_33,-0.20184631201605976
Coeff_34,-0.03235064664643891
Coeff_35,0.7176665008997506
Coeff_36,-1.1593202179722122
Coeff_37,0.25259308299764355
Coeff_38,0.2351369789738664
Coeff_39,-0.1440620784896513
Coeff_40,-1.6455965247710935
Coeff_41,-0.4045856399168729
Coeff_42,4.081923383138086
Coeff_43,-0.4957240178274865
Coeff_44,0.5663931782445931
Coeff_45,-0.7417397802383127
Coeff_46,0.22854518535101406
Coeff_47,0.18116157694766796
Coeff_48,0.28512368991782305
Coeff_49,-0.20847502748642913
Coeff_50,0.2436263783873116
Coeff_51,-0.11738279339373502
Coeff_52,-0.9116440058926844
Coeff_53,0.11089439843761068
Coeff_54,-0.6959028421956315
Coeff_55,-0.4962058704675831
Coeff_56,0.41648235449036514
Coeff_57,-0.834585074750923
Coeff_58,0.4888893272589919
Coeff_59,0.07906476985222545
Coeff_60,-0.4245739925078127
Coeff_61,0.20993963985921993
Coeff_62,-0.2415827595814654
Coeff_63,-1.135604245103968
Coeff_64,-0.14300238216528718
Coeff_65,5.218940838717194
Coeff_66,-0.6956688501918792
Coeff_67,-0.5035225475177306
Coeff_68,1.390554907802962
Coeff_69,0.6080645744077308
Coeff_70,-0.6790262617951008
