Feature,Phi_Value
0,0.23842361750894447
1,-0.6201830681441255
2,0.3315060258389663
3,0.6298417861576763
4,0.6602867157928486
5,-0.4570794325700263
6,-0.40210463430337207
7,0.25158992067323704
8,-0.15992794454420256
9,-0.5816823455476995
10,-0.16126153209211858
11,0.41047619366577714
12,-0.7618211660274643
13,0.5962351777161262
14,0.14024177055928486
