k_value,best_accuracy,best_feature_set,best_n_features,full_accuracy,accuracy_improvement
1,0.8132295719844358,"0,1,2,3",4,0.8132295719844358,0.0
2,0.8132295719844358,"0,1,2,3",4,0.8132295719844358,0.0
3,0.8132295719844358,"0,1,2,3",4,0.8132295719844358,0.0
4,0.8132295719844358,"0,1,2,3",4,0.8132295719844358,0.0
