,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3,bootstrap_mean,bootstrap_std
1,1,8,0.0030961036682128906,0.8555555555555555,0.8577777777777778,0.8562962962962963,0.8488888888888889,0.8362962962962964,0.8566666666666667,0.0227363368880997
2,2,29,0.019971132278442383,0.8481481481481481,0.86,0.8496296296296297,0.8392592592592593,0.8155555555555555,0.8493518518518519,0.02136081209956242
3,3,64,0.042428016662597656,0.8481481481481481,0.8503703703703704,0.8533333333333333,0.8311111111111111,0.8066666666666666,0.8480555555555557,0.026509471092671183
4,4,99,0.05627131462097168,0.8518518518518519,0.8481481481481481,0.8481481481481483,0.8377777777777778,0.7985185185185186,0.8494444444444446,0.022854432893437956
5,5,120,0.06829690933227539,0.8518518518518519,0.8570370370370369,0.8400000000000001,0.8244444444444443,0.7962962962962964,0.8527777777777779,0.02463728647342606
6,6,127,0.07044482231140137,0.8518518518518519,0.8540740740740741,0.837037037037037,0.8244444444444445,0.7718518518518518,0.8493518518518516,0.025896312452321435
7,7,128,0.09651875495910645,0.8481481481481481,0.8525925925925926,0.8511111111111112,0.8096296296296297,0.7881481481481482,0.8471296296296296,0.025934026512258866
