,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,noise_0.1_std,noise_0.2_std,noise_0.3_std,bootstrap_mean,bootstrap_std
1,1,8,0.16636872291564941,0.9220183486238532,0.9085626911314983,0.8847094801223243,0.832262996941896,0.0037014429470673483,0.007162103014452833,0.010332138169129135,0.9234990439770556,0.008710811859842361
2,2,29,0.4377634525299072,0.926605504587156,0.9048929663608563,0.8657492354740061,0.824617737003058,0.009629386234760727,0.005331986475279113,0.0036377300469022395,0.925889101338432,0.007059671150047759
3,3,64,0.8391890525817871,0.9243119266055045,0.912691131498471,0.8897553516819572,0.8596330275229358,0.009217533255719572,0.001632580772481865,0.009470252334680126,0.9248565965583174,0.00724561962581125
4,4,99,1.2470293045043945,0.926605504587156,0.9103975535168196,0.8880733944954129,0.8607033639143731,0.003148510746479194,0.006203505435810658,0.007727387625989753,0.9260229445506692,0.007328126341677021
5,5,120,1.5136921405792236,0.9250764525993884,0.9166666666666666,0.8922018348623855,0.8643730886850154,0.006487218176023366,0.006173281112595212,0.008411175865122363,0.9251625239005737,0.008884411290840036
6,6,127,1.5769076347351074,0.9250764525993884,0.9134556574923547,0.8859327217125383,0.8652905198776757,0.0026217780121532822,0.0057497234486125984,0.003035081535363781,0.925640535372849,0.009686149703332614
7,7,128,1.5925776958465576,0.9250764525993884,0.9126911314984708,0.8888379204892966,0.8720183486238533,0.0032579932343520944,0.0018475605464211803,0.0075622403785188174,0.9246845124282982,0.008993305349480066
