,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,9,0.001005411148071289,0.7466666666666667,0.748,0.7386666666666666,0.7313333333333334,0.734
2,2,37,0.12003111839294434,0.78,0.7713333333333333,0.7686666666666666,0.7566666666666666,0.7426666666666667
3,3,93,0.2652781009674072,0.7766666666666666,0.7713333333333334,0.7693333333333333,0.7546666666666667,0.732
4,4,163,0.4540526866912842,0.7866666666666666,0.774,0.7613333333333333,0.7546666666666667,0.7306666666666667
5,5,219,0.5989711284637451,0.7766666666666666,0.772,0.762,0.7573333333333333,0.744
6,6,247,0.6640894412994385,0.7766666666666666,0.7773333333333333,0.7613333333333334,0.752,0.728
7,7,255,0.6842124462127686,0.78,0.7679999999999999,0.7553333333333334,0.7433333333333334,0.7333333333333333
8,8,256,0.6968479156494141,0.78,0.7586666666666667,0.7573333333333334,0.7453333333333333,0.7313333333333334
