noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation,order7_correlation
0.05,0.9929373050654715,0.9955818314510837,0.9933314216451731,0.9901768902765136,0.9901894991705086,0.9885558515830482,0.9877167841185582
0.05,0.9958224390109913,0.9951527277440191,0.9935096104055338,0.9903151269757914,0.9906207238820649,0.9879564395317135,0.9885440417640496
0.05,0.9920744230299302,0.9948910380191539,0.9931570166304383,0.9905122054130435,0.9906818801930272,0.9876668840891738,0.9880136603367585
0.05,0.9965303953399038,0.9943344292663054,0.9941536435852738,0.9899920127844392,0.9908220670459099,0.9874217694637609,0.987973874578089
0.05,0.9968742640589825,0.99586861895684,0.9937787351294065,0.9905540155922684,0.9901765418914661,0.9880916218837172,0.9862495822642994
0.05,0.9943287382968963,0.9953937073450407,0.9934445372408413,0.9910153425144282,0.9904017600949592,0.9881274224388744,0.9878803920452265
0.05,0.9916876154486512,0.9939242619122843,0.9929610994160062,0.9898925596122244,0.9898056016184825,0.9878317042489332,0.9865262115819633
0.05,0.9965849848403302,0.9938236562979136,0.9927998620925411,0.9896653304834324,0.9901522345976411,0.9872932761507756,0.9862576073921411
0.05,0.9946154038636611,0.99515483656796,0.993169358874295,0.9899326228921798,0.9897021075163004,0.9882845497404827,0.9871575581618148
0.05,0.996416186134221,0.9956709291831406,0.9935794210453435,0.9913159270293797,0.9903085662795988,0.9896169556092026,0.9867576625109562
0.1,0.9871518932414014,0.9810412355353904,0.9746330140653046,0.9641126613806071,0.96571321786709,0.9589486010355807,0.9606526467301416
0.1,0.9678998855788777,0.9824377131209684,0.9733196495956207,0.9649689573526192,0.9647266229276589,0.9579140589479346,0.9547692543484437
0.1,0.984549542355372,0.9784473833960425,0.9733554169804913,0.9604219538799527,0.9574395211576443,0.95252083151588,0.9433186679897774
0.1,0.989018576413531,0.981518789935243,0.9751518683019937,0.9658359577024537,0.9648585331318966,0.9584231483432195,0.9546166773645952
0.1,0.95753770859076,0.9827758340412767,0.975690991847495,0.9635099776822647,0.9634698178164551,0.9574684554781342,0.9484639301727454
0.1,0.9841284330878719,0.982925448109974,0.9761325472216886,0.9622058414654509,0.9649087348007284,0.9550910652356871,0.9560364544005927
0.1,0.987711338360756,0.9770287560573362,0.9741042996821042,0.9608491728136198,0.9617874114188569,0.9548814446506708,0.9506898826968359
0.1,0.9930163390344294,0.9781827645755953,0.9771013528833984,0.9666743945908409,0.9658993779102375,0.9618118239514507,0.956719557230966
0.1,0.9689111015581573,0.9810982935577612,0.9735615904406242,0.9646058232020255,0.9634101954835322,0.9560791395191051,0.954702394684323
0.1,0.9838481739216882,0.9815039138913725,0.9783210904459725,0.9642825917634555,0.9657505541104907,0.9561179699513169,0.9508141935469834
0.2,0.9521856075218327,0.9440769668927965,0.9158988907811054,0.8761284896496017,0.8886690213903394,0.8412007673364222,0.8339158762784902
0.2,0.9300876674013767,0.941819438106382,0.9096020496601964,0.8908104498472078,0.8812914335152948,0.8771250862883491,0.8495851859523299
0.2,0.9083378784937562,0.9190160136923873,0.91693001328382,0.8817708383013707,0.8884179685546024,0.8646133706198351,0.8748240339204099
0.2,0.9181909159715689,0.9292013954027933,0.9186879419214667,0.8850833043826853,0.8839347659938602,0.8540512893463531,0.8486488019197939
0.2,0.9432998470709656,0.9206538578586325,0.927965569350934,0.8889055236220182,0.8989095040107983,0.8800910879465307,0.8698893723076812
0.2,0.9111800182356555,0.9336261844572223,0.9230278846834278,0.8857216144529291,0.8848918965594068,0.8652887294928796,0.8480236626832862
0.2,0.9501699663955768,0.8961881321493824,0.9025849806996927,0.8655958056889036,0.8766111166178404,0.8443130269329526,0.8582746837855308
0.2,0.9522120400595776,0.9375862297648255,0.9108894742783381,0.8893979679247749,0.8754926492600172,0.8659854589617283,0.8372867374434744
0.2,0.8973861609481719,0.9414731663454303,0.9131361604641313,0.8827344603212905,0.8835305320845294,0.8542197636897694,0.8441220632811365
0.2,0.9433976725065804,0.940724147018821,0.9145490322641615,0.8743580199970898,0.8850634334128151,0.849134107287464,0.8438184226854106
0.3,0.8509368399646882,0.8525949534722939,0.8408081252743604,0.7653969430192966,0.7932250486010751,0.7342186270345703,0.7395123117393686
0.3,0.848481927205198,0.8361288865050991,0.8332592553511917,0.7666997740618345,0.7757709638375773,0.7269843952688739,0.7150402711554501
0.3,0.8207955633435268,0.8849082135862616,0.8308743883505343,0.7520852989872042,0.766632790386003,0.7078359941319057,0.6977466812324468
0.3,0.8685502237257657,0.8521265076533769,0.8269363366579149,0.7759075296152258,0.7778387945830489,0.7366749497141836,0.7293505313894625
0.3,0.8480687495100824,0.8864608580258244,0.8247065032928688,0.7755775509408781,0.7554571839165068,0.709767390503231,0.6886063543575012
0.3,0.9200250291244526,0.8544323930137375,0.8391622973390184,0.7799269361301191,0.7872247983490767,0.7261162488682555,0.7429932608699841
0.3,0.8828031474902543,0.8731784272137513,0.8407487477420035,0.7684488897304952,0.7860622210660848,0.7354298743046076,0.7435941193302064
0.3,0.8577421149917467,0.8347742672968442,0.8322619235041245,0.7807470762515601,0.7742434544903303,0.7451274952735156,0.7253737586568562
0.3,0.8607861017795917,0.9012092562141838,0.8393771571220263,0.775658859686784,0.7927079915902994,0.7257764354288511,0.7524430243027153
0.3,0.8579498153941159,0.8499267371326948,0.8176629598567369,0.7433475840402634,0.7546612715000357,0.7114643403304888,0.7135736489977962
