,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,8,0.034576416015625,0.8518518518518519,0.8570370370370372,0.8562962962962963,0.8348148148148148,0.8385185185185184
2,2,29,0.06129002571105957,0.8666666666666667,0.8674074074074074,0.8555555555555557,0.8548148148148147,0.8481481481481483
3,3,64,0.1978137493133545,0.8666666666666667,0.8637037037037038,0.8548148148148149,0.8511111111111112,0.842962962962963
4,4,99,0.28444576263427734,0.8666666666666667,0.8607407407407408,0.8570370370370369,0.8503703703703703,0.831851851851852
5,5,120,0.3976118564605713,0.8666666666666667,0.8637037037037038,0.86,0.8511111111111112,0.8414814814814816
6,6,127,0.42052483558654785,0.8666666666666667,0.8607407407407408,0.8607407407407406,0.8518518518518517,0.831111111111111
7,7,128,0.429105281829834,0.8666666666666667,0.8629629629629629,0.8629629629629629,0.8488888888888889,0.8333333333333334
