k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
2,"[1, 2, 3, 4, 5]",5,2,"1,2,3,4,5",0.7777777777777778,16
2,"[0, 1, 2, 3, 5]",5,2,"0,1,2,3,5",0.774074074074074,16
2,"[0, 1, 2, 4, 5]",5,2,"0,1,2,4,5",0.774074074074074,16
2,"[0, 1, 3, 4, 5]",5,2,"0,1,3,4,5",0.774074074074074,16
2,"[0, 1, 2, 5, 6]",5,2,"0,1,2,5,6",0.7703703703703704,16
2,"[0, 1, 2, 4, 5, 6]",6,1,"0,1,2,4,5,6",0.7666666666666667,22
2,"[2, 3, 4, 5, 6]",5,2,"2,3,4,5,6",0.7666666666666667,16
2,"[1, 2, 4, 5, 6]",5,2,"1,2,4,5,6",0.7666666666666667,16
2,"[0, 1, 4, 5, 6]",5,2,"0,1,4,5,6",0.7666666666666667,16
2,"[1, 2, 3, 4, 5, 6]",6,1,"1,2,3,4,5,6",0.7666666666666667,22
2,"[0, 1, 2, 3, 4]",5,2,"0,1,2,3,4",0.762962962962963,16
2,"[0, 1, 2, 3, 5, 6]",6,1,"0,1,2,3,5,6",0.762962962962963,22
2,"[0, 1, 3, 5, 6]",5,2,"0,1,3,5,6",0.762962962962963,16
2,"[1, 2, 3, 5, 6]",5,2,"1,2,3,5,6",0.762962962962963,16
2,"[0, 2, 3, 5, 6]",5,2,"0,2,3,5,6",0.7592592592592593,16
2,"[0, 1, 2, 3, 4, 5, 6]",7,0,"0,1,2,3,4,5,6",0.7592592592592593,29
2,"[1, 3, 4, 5, 6]",5,2,"1,3,4,5,6",0.7592592592592593,16
2,"[0, 1, 2, 3, 4, 5]",6,1,"0,1,2,3,4,5",0.7592592592592593,22
2,"[0, 1, 3, 4, 5, 6]",6,1,"0,1,3,4,5,6",0.7592592592592593,22
2,"[0, 2, 4, 5, 6]",5,2,"0,2,4,5,6",0.7555555555555555,16
2,"[0, 3, 4, 5, 6]",5,2,"0,3,4,5,6",0.7518518518518519,16
2,"[0, 2, 3, 4, 5, 6]",6,1,"0,2,3,4,5,6",0.7481481481481481,22
2,"[0, 2, 3, 4, 5]",5,2,"0,2,3,4,5",0.7444444444444445,16
2,"[0, 2, 3, 4, 6]",5,2,"0,2,3,4,6",0.7407407407407407,16
2,"[0, 1, 2, 3, 4, 6]",6,1,"0,1,2,3,4,6",0.7074074074074074,22
2,"[0, 1, 2, 3, 6]",5,2,"0,1,2,3,6",0.7037037037037037,16
2,"[1, 2, 3, 4, 6]",5,2,"1,2,3,4,6",0.7,16
2,"[0, 1, 3, 4, 6]",5,2,"0,1,3,4,6",0.6481481481481481,16
2,"[0, 1, 2, 4, 6]",5,2,"0,1,2,4,6",0.6333333333333333,16
