,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,bootstrap_mean,bootstrap_std
1,1,5,0.002001523971557617,0.7076023391812866,0.7099415204678363,0.7099415204678363,0.695906432748538,0.701978021978022,0.023036303573265263
2,2,11,0.0009996891021728516,0.7105263157894737,0.7076023391812865,0.7052631578947369,0.7017543859649122,0.710915750915751,0.0318056732888819
3,3,15,0.0020012855529785156,0.7076023391812866,0.7099415204678362,0.711111111111111,0.7058479532163743,0.706080586080586,0.030219758019749864
4,4,16,0.0020055770874023438,0.7076023391812866,0.7081871345029239,0.715204678362573,0.6976608187134502,0.7065201465201466,0.02677392589912617
