Feature,Phi_Value
0,0.1887489751550084
1,-0.11989611191462403
2,-0.18363608734077405
3,0.4710297466867277
4,-0.666977345372704
5,0.45175392603588016
6,0.12380768471311249
7,0.23979771855407522
8,0.22442888853023338
9,0.03024812839975992
10,-0.11802810265168451
11,-0.06406836354764396
12,-0.1411973081041722
13,-0.029812301592838642
14,0.38491849733020334
