Feature,Phi_Value
0,0.18844692174821887
1,-0.12020920263440725
2,-0.18340965597070402
3,0.4705351370286004
4,-0.6668975763861635
5,0.4508500109640995
6,0.12281652109488629
7,0.2405691347549675
8,0.22307505083768428
9,0.030441021343550208
10,-0.11815659019742461
11,-0.06331676107518444
12,-0.14043691517471235
13,-0.029160461416950948
14,0.38366717922321875
