Feature,Phi_Value
0,0.1914471918043253
1,-0.1232715576651674
2,-0.18819792364466284
3,0.4703791056453703
4,-0.6748621131813901
5,0.45272450356537686
6,0.12322729451020233
7,0.2313241849327768
8,0.22773050917459156
9,0.026278149982222
10,-0.11562779012478641
11,-0.07058920326270716
12,-0.15413930043261814
13,-0.036564806884883866
14,0.39109707083750805
