Feature,Phi_Value
0,0.19105121404298095
1,-0.12195129307537787
2,-0.1865487307182483
3,0.4715390629629222
4,-0.6710440163593847
5,0.45335819945618155
6,0.12400102661444179
7,0.234658819555779
8,0.22443939767103926
9,0.02613838360098431
10,-0.11624298129647813
11,-0.06903614498335081
12,-0.14765990737769044
13,-0.032652066112099934
14,0.38700044804587763
