Feature,Phi_Value
0,0.48326365519625514
1,-0.32700054069843076
2,0.3702912583811057
3,0.846600336763049
4,-0.27449904894092275
5,0.45724317807060016
6,-0.05017901481773748
7,0.584717499305468
8,-0.10453148101431187
9,0.0056374557666600544
10,-0.16134039223355062
11,-0.20001704926433544
12,-0.3824127926503514
13,0.23233592352276233
14,0.14937397306834105
