Feature,Phi_Value
0,0.22544850778879888
1,-0.27025982443733715
2,-0.20594353672511434
3,0.40419540896182
4,-0.6532765756083262
5,0.3549724500921201
6,0.09936093172538661
7,0.19932507886095568
8,0.18835441484186516
9,-0.05620425242649312
10,-0.09526004449355184
11,-0.12352841947395923
12,-0.2401795339792272
13,0.0366231215488019
14,0.48230884619096137
