noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation,order7_correlation,order8_correlation,order9_correlation,order10_correlation,order11_correlation,order12_correlation,order13_correlation,order14_correlation
0.1,0.9772355143874076,0.9955103082309521,0.975687065025154,0.9867945395144526,0.9627805294282379,0.9764797399454821,0.9520044174013519,0.9579229224120958,0.9441467362512395,0.940427043272781,0.9404659972432386,0.9396297872607916,0.9437136555158555,0.950800729643147
0.1,0.9671342523577928,0.9949931497152645,0.973921781509402,0.9850907035106778,0.9646929672609962,0.9745317070438945,0.9546076773038933,0.9599182883871507,0.9439160972232058,0.9451297265461082,0.939894100133327,0.9396421885736509,0.9495772012723648,0.9435114426460384
0.1,0.9702302944107943,0.9952346462242542,0.9711589230720903,0.984853202224564,0.9599322849990746,0.9765457531694292,0.9564230266681876,0.9665598045581073,0.95452151914248,0.9580280059644726,0.9458964420279087,0.9555715718460225,0.9264355281651938,0.9603532089654024
0.1,0.9868209549841502,0.9955836731428603,0.9728968805203595,0.985669373570708,0.9639920026069404,0.976850101228153,0.960505027931695,0.961079675878633,0.9515118859138904,0.932954190531993,0.9346664374709451,0.8925985695708458,0.9185817082577594,0.8486197593300845
0.1,0.9665173745149308,0.9944943716253352,0.9707760838396883,0.9851414727890014,0.964421082998473,0.9749178479677297,0.9571304767362264,0.9609631162723872,0.9429951479199966,0.9507356922036547,0.9145921539857635,0.955733181245278,0.8754292815533187,0.9711283645267588
0.1,0.9734659619037594,0.9951850460209989,0.9715597867510453,0.9861761667138091,0.9638289955618607,0.977686461187031,0.9595073823908872,0.9630955182508785,0.9509035762437762,0.9423214396809709,0.9368466793482743,0.9169553209513575,0.9304367839716411,0.8785955027297168
0.2,0.9401572033812271,0.9838364260140404,0.9032938516159579,0.9511589051766159,0.8876929164935029,0.9204266511993304,0.879842391348311,0.8700767486220582,0.8528546928304529,0.7925979140780842,0.8130908191699145,0.7127843040921125,0.7762545858004392,0.6575788069798993
0.2,0.9537219446213568,0.9777932615860582,0.8993706111372876,0.9470446609985546,0.8809642678733235,0.917027425365658,0.8668135938862624,0.8654106132420637,0.8300834291510935,0.8044248672579638,0.786086214722459,0.7742530740444997,0.7606345005175549,0.786880737910121
0.2,0.9468550841180992,0.982771410294358,0.9083250850470884,0.9554851576047103,0.8871068708709186,0.9339313089849515,0.8767977856881111,0.8871458618344911,0.8631095256523929,0.8134588937639623,0.8388470012652824,0.7257274313232932,0.7963885482957365,0.64744229348788
0.2,0.9383502084593905,0.9805575107104865,0.9095158906589067,0.9493602265323443,0.8850503108986569,0.9301114009183206,0.8725453400430613,0.8921014738588615,0.8451844512393057,0.8411681404497929,0.7818761791447095,0.8204151781857123,0.6766100925265608,0.8454412949444724
0.2,0.954289082929563,0.9810320599767465,0.9068327183649308,0.9480928497905974,0.8746210494349758,0.9175459363949164,0.8575191689860527,0.88014338422776,0.8247858547423011,0.8359660312809841,0.7732387846534532,0.7975784821107579,0.7063324993502095,0.7912818451973282
0.2,0.9420218893231648,0.9793278940603171,0.9065291543012574,0.9525974050334274,0.8769166573146688,0.9294050676337972,0.8625661574206592,0.8904704951854983,0.8503529484580626,0.8426021935326505,0.8560046972635105,0.8120932711698683,0.891768370028794,0.8077941179472625
0.2,0.955891579399783,0.979342146545502,0.9047170983780585,0.9494740729857656,0.871289755161157,0.9204096931495942,0.8564484527388114,0.8575143279117091,0.8365747282225962,0.7737203412969166,0.7897230321214601,0.7172130740080573,0.7014058977297589,0.6653376493896614
0.2,0.9575664201119171,0.9795329855704682,0.9018687323698086,0.9469962785492033,0.8647413051185371,0.920655863978871,0.8308924936972687,0.885522864261763,0.7908001054592076,0.8410555363668719,0.7440763839901743,0.7959055017006093,0.6972071117559747,0.7615659199186796
0.2,0.9512881786968138,0.9834765007362832,0.9235550120471969,0.9567734560265703,0.8934779200867525,0.9269737872065442,0.8756009488984782,0.8860663096026428,0.8474022638365125,0.8505098996577563,0.7901953053464945,0.8347643501368458,0.6881389210398928,0.8246288796922864
0.2,0.9516624460230659,0.9849559362456121,0.9127006747941514,0.9519819956913853,0.8872610357648827,0.9331467090127101,0.8746626748467856,0.8967942957686394,0.859454451286159,0.8283677641786411,0.8389505753155672,0.7514402578148892,0.7963061316740747,0.6641115314297263
0.3,0.8541950289685181,0.955714013509463,0.7913357472134415,0.8942590865399636,0.7508171443720908,0.8462195844923228,0.7337366080645376,0.7515160463423776,0.7030681898092381,0.6286048362605571,0.6453267643221298,0.5555067256256957,0.565552534918981,0.5375965869645916
0.3,0.8503260444883852,0.96475764735239,0.8101374150443034,0.907583730524554,0.7664408089548311,0.8543806827169477,0.7355020752025617,0.7689763073092777,0.6800191801722743,0.6575972791963094,0.5976665067319327,0.568636665186052,0.5080016636936527,0.5270593942780805
0.3,0.9074674009634547,0.9581255895261732,0.8076041277439944,0.9037234630915344,0.7600555699573407,0.8554350897243048,0.7378476341825907,0.7955773780131241,0.6848318850792132,0.7549223871358963,0.6044265769879387,0.7713495927135465,0.5332223609612677,0.8310763685888805
0.3,0.884524065689448,0.9468545875133841,0.8106987377068517,0.8909185732766944,0.7571531414917081,0.8437542802684654,0.7284614863325628,0.75790617773373,0.6936360343981475,0.6618837599371925,0.6397619917063354,0.57838526632291,0.5804017141899731,0.49711720909267926
0.3,0.8916323837381652,0.9544827949535242,0.8392847507428584,0.909476476897944,0.8062743195674258,0.8635708970834807,0.7873729565153385,0.7811773937879685,0.771017015817094,0.6785618130357565,0.7447190347538689,0.6002451511716482,0.6960263964788058,0.563260983383843
0.3,0.8930684756630027,0.9511541206009679,0.8202907613464003,0.8982728130198488,0.7772464617868535,0.8410255898955987,0.7610478424550269,0.7541210521423546,0.7213621668897322,0.6976768872509467,0.669660293049767,0.7147858514888985,0.6414628184229867,0.7800622115354929
0.3,0.8904232116504349,0.9544137705689959,0.8061286886561968,0.9010416258348496,0.7466273414863341,0.8634877550518532,0.7105297111226853,0.7830858947650117,0.6726276978931192,0.6654994174196691,0.6391982944616035,0.5900407997292635,0.6355678195337602,0.5847494866192378
0.3,0.9512511598163756,0.9575166836652251,0.8083339217580586,0.9040462541030542,0.7488816738203151,0.8559571770800983,0.722180012831095,0.7614694364902876,0.7038875616935201,0.6282448631305779,0.681097495042602,0.5067981972121791,0.6569208483155683,0.4339517422849677
0.3,0.9479099034464271,0.9729807254184435,0.8253651982864442,0.9057370811264444,0.7759158098447242,0.8527414791527937,0.7547521773361654,0.7934413840516978,0.7428685122806876,0.7102346199320494,0.7744959337030108,0.6109853862712162,0.848839903691855,0.4963064074920789
0.3,0.8538465776415834,0.9662176788649759,0.8097624074896178,0.901077117751656,0.7728852452424246,0.8608491558333358,0.7569648747668779,0.7954463283345955,0.7263840901727164,0.7187588877163108,0.6443325320608206,0.7039011599671005,0.5095652921410176,0.7976538375060875
