,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,noise_0.1_std,noise_0.2_std,noise_0.3_std,bootstrap_mean,bootstrap_std
1,1,5,0.1857140064239502,1.0,1.0,0.9999982835417398,0.9997579793853364,0.0,3.4329165200741586e-06,4.3895714355718695e-05,1.0,0.0
2,2,11,0.2623937129974365,1.0,1.0,0.9999982835417398,0.9996258120993143,0.0,3.4329165200741586e-06,4.5283278978638835e-05,1.0,0.0
3,3,15,0.3512864112854004,1.0,1.0,1.0,0.9996309614740942,0.0,0.0,5.234494179311054e-05,1.0,0.0
4,4,16,0.4057626724243164,1.0,1.0,1.0,0.9996807387636352,0.0,0.0,3.2294969442298735e-05,1.0,0.0
