k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
6,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,0,"0,1,2,3,4,5,6,7,8",0.6909354273080734,466
6,"[0, 1, 2, 4, 5, 6, 7, 8]",8,1,"0,1,2,4,5,6,7,8",0.689639399252878,247
6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,"0,1,2,3,4,5,6,7",0.689525043836243,247
6,"[0, 1, 2, 3, 4, 5, 7, 8]",8,1,"0,1,2,3,4,5,7,8",0.6888389113364336,247
6,"[0, 1, 2, 3, 5, 6, 7, 8]",8,1,"0,1,2,3,5,6,7,8",0.6888389113364336,247
6,"[0, 1, 2, 3, 4, 6, 7, 8]",8,1,"0,1,2,3,4,6,7,8",0.6878478310589311,247
6,"[0, 2, 3, 4, 5, 6, 7, 8]",8,1,"0,2,3,4,5,6,7,8",0.6874666463368149,247
6,"[0, 1, 3, 4, 5, 6, 7, 8]",8,1,"0,1,3,4,5,6,7,8",0.6836929175878631,247
6,"[1, 2, 3, 4, 5, 6, 7, 8]",8,1,"1,2,3,4,5,6,7,8",0.6817869939772814,247
6,"[0, 1, 2, 3, 4, 5, 6, 8]",8,1,"0,1,2,3,4,5,6,8",0.6260196691316612,247
