k_value,best_accuracy,best_feature_set,best_n_features,full_accuracy,accuracy_improvement
1,0.6834260882823816,"0,1,2,4,5,6,7,8",8,0.6817107570328581,0.0017153312495234996
2,0.688495845086529,"0,1,2,3,4,6,7,8",8,0.6862849736982541,0.0022108713882748043
3,0.6904780056415338,"0,1,2,3,4,5,6,7,8",9,0.6904780056415338,0.0
4,0.6906304795303804,"0,1,2,3,4,5,6,7,8",9,0.6906304795303804,0.0
5,0.6900587024472059,"0,1,2,3,4,5,6,7,8",9,0.6900587024472059,0.0
6,0.6909354273080734,"0,1,2,3,4,5,6,7,8",9,0.6909354273080734,0.0
7,0.6904398871693223,"0,1,2,3,4,5,6,7,8",9,0.6904398871693223,0.0
8,0.6903255317526874,"0,1,2,3,4,5,6,7,8",9,0.6903255317526874,0.0
9,0.6903255317526874,"0,1,2,3,4,5,6,7,8",9,0.6903255317526874,0.0
