,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,6,0.002294301986694336,1.0,1.0,1.0,1.0,1.0
2,2,16,0.0010004043579101562,1.0,1.0,1.0,1.0,0.999562363238512
3,3,26,0.002046823501586914,1.0,1.0,1.0,1.0,1.0
4,4,31,0.002000093460083008,1.0,1.0,1.0,1.0,1.0
5,5,32,0.0033884048461914062,1.0,1.0,1.0,1.0,0.999562363238512
