Feature,Phi_Value
0,-0.3252554505765476
1,-0.48692021170220273
2,0.5384032630161486
3,-0.378072022933196
4,0.4484290423415543
5,-0.1569531956388756
6,-0.4771374369188767
7,-0.039065886678076006
8,-0.2503653401219236
9,0.1240020865459636
10,0.39728843947157555
11,0.08143484375292373
12,-0.09315915754225432
13,-0.18349597954536137
14,0.15282975665091314
