noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation,order7_correlation
0.05,0.9986796692332922,,,,,,
0.05,0.9980695780641216,,,,,,
0.05,0.9966971455883704,,,,,,
0.05,0.9979658856381319,,,,,,
0.05,0.9966483705976654,,,,,,
0.05,0.9971631294546024,,,,,,
0.05,0.9979407225192848,,,,,,
0.05,0.9981178853729267,,,,,,
0.05,0.9977078410612853,,,,,,
0.05,0.9986771232575019,,,,,,
0.1,0.9884048660936954,,,,,,
0.1,0.9827604152090997,,,,,,
0.1,0.9881361099028784,,,,,,
0.1,0.9912091449449364,,,,,,
0.1,0.9877510476751511,,,,,,
0.1,0.9833546643363157,,,,,,
0.1,0.9883624713141728,,,,,,
0.1,0.9932932336637337,,,,,,
0.1,0.9868522374261478,,,,,,
0.1,0.9952369905197493,,,,,,
0.2,0.9542948251917144,,,,,,
0.2,0.9319055876128679,,,,,,
0.2,0.9663494974498633,,,,,,
0.2,0.9352994749654402,,,,,,
0.2,0.97539381355672,,,,,,
0.2,0.9844098055068324,,,,,,
0.2,0.9733998972152099,,,,,,
0.2,0.9422650341409694,,,,,,
0.2,0.9417723118162397,,,,,,
0.2,0.9050224826080824,,,,,,
0.3,0.932417377969527,,,,,,
0.3,0.910928990851336,,,,,,
0.3,0.7782862849080364,,,,,,
0.3,0.9506999052907826,,,,,,
0.3,0.9411146031291255,,,,,,
0.3,0.9112881628894534,,,,,,
0.3,0.862583962239285,,,,,,
0.3,0.8591898884798861,,,,,,
0.3,0.9265441425539099,,,,,,
0.3,0.9319190149319004,,,,,,
