Feature,Phi_Value
0,0.23292427103269905
1,-0.6207430141875405
2,0.33592142873777464
3,0.6290773690557355
4,0.6596133466175194
5,-0.4519628503535174
6,-0.4036291222284577
7,0.2522133798321729
8,-0.1648158091071644
9,-0.576486569912485
10,-0.1576876829904556
11,0.4111258689734764
12,-0.7606093978325962
13,0.5940861187051133
14,0.13541701364754238
