noise_level,phi_correlation,interaction_correlation
0.05,0.9962794973199012,0.9883267462513586
0.05,0.9962721971880312,0.9887973744243688
0.05,0.9980232564579837,0.9874235671376325
0.05,0.9960427477074109,0.9866892718158218
0.05,0.9974926250399094,0.988066298846411
0.05,0.9954882678298023,0.9914943008965719
0.05,0.9972194648654198,0.9940661352860567
0.05,0.997503771445432,0.994155020720801
0.05,0.9961565183759895,0.9833230257413411
0.05,0.9950586528723763,0.9943834537698446
0.1,0.9867592709805328,0.9452297121606692
0.1,0.98490905724838,0.972479033041104
0.1,0.9806431149103393,0.967138156057529
0.1,0.9943463328000075,0.9330958709950599
0.1,0.989480523182819,0.9752266884640529
0.1,0.9894396848637586,0.9577253749431922
0.1,0.9904509907152945,0.961800457714944
0.1,0.991157430708351,0.9811227400816248
0.1,0.9894921956228323,0.9505989598797134
0.1,0.9874455162375435,0.9585773692780626
0.2,0.9609194042682223,0.8696557921289828
0.2,0.9638206342410678,0.9330456070848442
0.2,0.9608052734970696,0.8828584836183248
0.2,0.9775509112736067,0.9475428632662326
0.2,0.9416429085593999,0.8051424236325184
0.2,0.961941421164806,0.9691473143398067
0.2,0.9657257613362247,0.9468053388843021
0.2,0.9728638757508783,0.8722787958979591
0.2,0.981418003812389,0.9240345066092001
0.2,0.9556702365233648,0.7423247183704261
0.3,0.893848983423513,0.7140626466442841
0.3,0.9317050341549837,0.757025834953854
0.3,0.9179264616388183,0.7621005164312349
0.3,0.9510707693331192,0.6937207166112831
0.3,0.7903063023289978,0.6813564698689393
0.3,0.9076133657047274,0.9341989102138311
0.3,0.9046592884766661,0.6235024550557564
0.3,0.8635276536918709,0.7355714217323536
0.3,0.9540856506648386,0.8828274827562698
0.3,0.8914665527148051,0.8208485362286286
