Feature,Phi_Value
0,0.16347012518086027
1,-0.6241043475729634
2,0.4520537754420692
3,0.6940063550891655
4,0.7509255287667282
5,-0.35567430075618084
6,-0.43522454430467306
7,0.2477482433775535
8,-0.24694966539723132
9,-0.47466679218377683
10,-0.07828371844062386
11,0.44351494983202544
12,-0.6796290246240566
13,0.5954704765730232
14,0.08743725443884603
