noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation,order7_correlation
0.05,0.9974094925135873,0.9983608898868521,0.9942157237194922,0.9956617458162819,0.9870681290221601,0.9892141413258555,
0.05,0.9938680397191658,0.99715920548735,0.9936053180093446,0.99633088552097,0.9902251482484438,0.993821770633273,
0.05,0.9991496522708019,0.9986331566759385,0.997112208360062,0.9974205606848702,0.9930231463979894,0.9929249827726195,
0.05,0.9979241631316969,0.9977159940746667,0.9948338855017478,0.9974151327662067,0.9908915390752275,0.9962681061375307,
0.05,0.985659158278579,0.9949808188732787,0.9911683110349525,0.996075629299491,0.9930517365527087,0.997128042321981,
0.05,0.9940309582013735,0.9974615923304353,0.9949251531648708,0.9973392195130664,0.992006553635755,0.9959167489609857,
0.05,0.9963331568326698,0.9974676274441348,0.9950082356550078,0.9977747762012382,0.9939987014129141,0.9958798804064399,
0.05,0.9966284945512889,0.997940050902488,0.9964002956110982,0.9975032378414949,0.9944737382355481,0.9969270273835313,
0.05,0.996547001452543,0.9987974493173503,0.9958283195407456,0.9969289765039048,0.9924279625945066,0.9963978280184798,
0.05,0.997523231379342,0.9972205011279857,0.99234307520783,0.995654842091684,0.9918596353456703,0.9953622037125676,
0.1,0.9910555083321497,0.9960048604154511,0.983034156062526,0.992746189866979,0.9634421558565689,0.9788629597142102,
0.1,0.9983572903086247,0.992129857367175,0.9857197452598101,0.98791270731114,0.9833294677271207,0.9723359995723044,
0.1,0.9664364559148937,0.9885684179938685,0.9793713800711025,0.992068205144437,0.9835038277962098,0.9902264893868011,
0.1,0.9894569466886178,0.9906320619346054,0.9775558031241488,0.9873204296842528,0.9640936543165414,0.9823693108590775,
0.1,0.9916540013147649,0.992034009431162,0.9800682413273465,0.9875238079665826,0.9688556681114306,0.9795901951990678,
0.1,0.9630239389143461,0.9834831957734834,0.968760889702336,0.9878030331955537,0.9696050883904541,0.9876770504703205,
0.1,0.9968284405496695,0.9930822613058758,0.9875467187978261,0.9961836655080871,0.986732462439689,0.997845878663949,
0.1,0.9961863342649178,0.9935252218749253,0.9835699305164533,0.9899812411969571,0.966311029964682,0.9787936188665067,
0.1,0.9704407626142709,0.9872054545880172,0.9747762856944484,0.9880417622741152,0.9747197644605486,0.9825984036429479,
0.1,0.9946013027430858,0.9959718036109454,0.9835538526149968,0.9905386854688165,0.9483541116510869,0.9702966500801768,
0.2,0.9479119665771463,0.9765725424540315,0.967194929967667,0.9813242056256938,0.9579797357585538,0.9804269721873523,
0.2,0.8924633325120055,0.9703274565783501,0.9220914003647865,0.971616488519155,0.965244924780496,0.9854007362592329,
0.2,0.9673711124076537,0.9727412657677601,0.9342377055341655,0.9688394856898547,0.9249572505735243,0.9774800789768963,
0.2,0.858481573013365,0.9282358628592456,0.9000268458425861,0.9483306977783913,0.9165012930670186,0.9568814690602908,
0.2,0.9798256806981683,0.9726446056050498,0.9327605233766336,0.9603313342825821,0.922448962906957,0.958307506296419,
0.2,0.9288423884958434,0.9748356085694049,0.9414662438990622,0.9805543496866548,0.9651250738916131,0.9959198877664248,
0.2,0.9788854408100914,0.990623015132643,0.9731592307589824,0.9863168155338448,0.9653230874856764,0.9891228220462683,
0.2,0.8985631936507208,0.949695681073356,0.9164869685951982,0.9391019184694761,0.9323013809196311,0.9134841030087356,
0.2,0.9021193256773369,0.945334904209623,0.8923524521309316,0.9505001099365296,0.9365476353838695,0.9666495224441273,
0.2,0.9629249780309627,0.981644819186078,0.9525616123751102,0.9719082411623046,0.9489025118102772,0.9676810580217068,
0.3,0.93810119806927,0.9684342040096877,0.9311205048980271,0.9644623046814526,0.9193742948984912,0.9420847172377502,
0.3,0.9482415162921147,0.9403543119963418,0.8795465322757268,0.9225091157975344,0.8701811599242196,0.9200601378477969,
0.3,0.9431001766413829,0.957082567301226,0.9125469184664609,0.9292315205821543,0.8471996596623711,0.9246928890845031,
0.3,0.9699586668134187,0.9220461326728688,0.8428637073197854,0.9345202252344396,0.9176114027562582,0.9943291129366821,
0.3,0.8414386005450082,0.9450707595167086,0.8955249167364518,0.9565827791603742,0.9115243146825227,0.9731343249092397,
0.3,0.9121443954448241,0.964827763111777,0.8999747385102757,0.9461243897662721,0.8950557734785854,0.9060791693616288,
0.3,0.8182747926045653,0.9187165258780755,0.8594337735225994,0.9643491116640032,0.9386025978508584,0.9605852886728515,
0.3,0.891810281763485,0.9403739773296217,0.8774534470905981,0.9234077476931819,0.8535971932702437,0.9288086378388031,
0.3,0.9313859100611757,0.9629700684564138,0.9409859061216962,0.9607156658517156,0.8918011342569166,0.9470602069022457,
0.3,0.9393985929445408,0.9545528656678085,0.8818180696475296,0.9424542696747749,0.8495550091353486,0.8776539823918168,
