,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,6,0.001102447509765625,1.0,1.0,1.0,1.0,0.999562363238512
2,2,16,0.002000570297241211,1.0,1.0,1.0,1.0,0.9986870897155361
3,3,26,0.0019986629486083984,1.0,1.0,1.0,0.9986870897155361,0.9908096280087527
4,4,31,0.0019981861114501953,1.0,1.0,1.0,0.9973741794310722,0.9851203501094092
5,5,32,0.002000093460083008,1.0,1.0,1.0,0.9986870897155361,0.9899343544857768
