noise_level,phi_correlation,order2_correlation,order3_correlation
0.05,0.9999970202994852,0.9999652057543065,0.9999862737026282
0.05,0.9999942862505575,0.999938447031602,0.9999710115207948
0.05,0.9999929133301533,0.9999336052145898,0.9999842166368719
0.05,0.9999966063267074,0.9999349699389799,0.999987946356153
0.05,0.9999972139346067,0.9999611760141953,0.9999709330103671
0.05,0.9999978092154246,0.9999332245546174,0.9999811370571223
0.05,0.9999964991245808,0.9998902405952151,0.9999937587336154
0.05,0.999995265126986,0.9998788663516105,0.9999950620260971
0.05,0.9999978018142246,0.9999223800742584,0.9999961803707568
0.05,0.9999930089829919,0.999889732409427,0.9999644688940604
0.1,0.9999664187900764,0.999773451904003,0.9998060468392715
0.1,0.9999799295373918,0.9999176054215443,0.9999042064870163
0.1,0.9999670835973069,0.9997471924458421,0.9998452598206878
0.1,0.9999812935599007,0.9995705422228278,0.9998924617403453
0.1,0.9999541097318768,0.9998722338410395,0.9998309482458999
0.1,0.9999979782086511,0.999301006311965,0.999883782410248
0.1,0.9999707422137738,0.9997288840055002,0.9998953451258107
0.1,0.9999840412199007,0.9995318256326531,0.9998964157080202
0.1,0.9999613502359294,0.9994753376504517,0.9999232007522538
0.1,0.9999445896466866,0.9997393598859368,0.9998703009027406
0.2,0.9998412691511206,0.9983815740878398,0.9973192335030387
0.2,0.9998650679615158,0.9982866210867158,0.9985283979103557
0.2,0.9993649018787347,0.998213358543253,0.9964480170686648
0.2,0.9996564909006065,0.9975120071340123,0.9980407689023655
0.2,0.9997298630930186,0.9971993900497544,0.9977257064233811
0.2,0.9997033318690416,0.9968802208500945,0.9980478266375293
0.2,0.9993795213543022,0.9982572997594297,0.998871996446128
0.2,0.9996558537584435,0.9982315552353869,0.9982525259357018
0.2,0.9998427533696558,0.9988471577820239,0.9976842323010476
0.2,0.9998623495058717,0.9995333944047371,0.9980215660673667
0.3,0.9989293482517265,0.9938091921593033,0.9909804058939948
0.3,0.9974934730911156,0.9957075712124502,0.9935772316895262
0.3,0.9990038245268998,0.9971068281489924,0.9836835037918393
0.3,0.9987127555655015,0.9982967316715297,0.9920584025508916
0.3,0.9998202456605657,0.9922315268807215,0.9900541217672438
0.3,0.9994059603609974,0.9941019245957529,0.9929862718456637
0.3,0.9993916449977605,0.9923798492103448,0.9890559569195296
0.3,0.9983134633614525,0.9914259737698747,0.9896380099799401
0.3,0.9999184626628969,0.9949139700563142,0.9904528063432773
0.3,0.9985312846763266,0.9943960031890267,0.9831188961618657
