Index,Interaction_Value
0,0.16320518268556827
1,0.23498277062683542
2,-0.41629305021624774
3,0.07608127247753704
4,-0.07600001415403389
5,0.0014721218671953085
6,0.4738575099501226
7,-0.02556233269100032
8,-1.3237551319493923
9,0.8564127532109239
10,-0.37258084848753203
11,-0.2894654555713668
12,1.2661704905615716
13,-0.12490703843641775
14,0.9959239641845637
15,1.323876527722008
16,-0.3284959558332955
17,0.7263955500463166
18,0.9967467508129721
19,0.9707151934402152
20,-0.030135057755377434
21,-0.15260490824338635
22,0.2669657765787695
23,-0.17691073711358912
24,-0.020725891979802707
