,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,5,0.0,0.7134502923976608,0.7128654970760233,0.7157894736842105,0.704093567251462,0.7005847953216374
2,2,11,0.03224301338195801,0.7134502923976608,0.7128654970760234,0.7134502923976609,0.7076023391812866,0.7093567251461987
3,3,15,0.049349308013916016,0.7134502923976608,0.7087719298245614,0.7146198830409356,0.7105263157894737,0.7187134502923976
4,4,16,0.06015133857727051,0.7134502923976608,0.711111111111111,0.7116959064327485,0.7035087719298245,0.7058479532163743
