noise_level,phi_correlation,interaction_correlation
0.05,0.9973858273051665,0.996053007067998
0.05,0.9972571794575343,0.9857035326417992
0.05,0.9972332385845187,0.9943791500456675
0.05,0.9951669765727296,0.9649783171530607
0.05,0.9976635671029721,0.9474287301392836
0.05,0.9949124518421968,0.9689653127025486
0.05,0.9967657776349308,0.9943356765751258
0.05,0.9988494960914831,0.9458452919044804
0.05,0.9973104712378297,0.9730959846726492
0.05,0.9980381157163183,0.9886515013249312
0.1,0.9902078904608059,0.8747312778423695
0.1,0.9865357870728839,0.995091713561772
0.1,0.9830556301610646,0.9926356058101706
0.1,0.979211336736701,0.9485627213555476
0.1,0.9953493855358926,0.9724941688661376
0.1,0.9831488680563661,0.9954608249636336
0.1,0.9896682199949164,0.9861844768828694
0.1,0.9792006068216005,0.8871073291018934
0.1,0.9728646861027429,0.8901419973631997
0.1,0.9900114252153216,0.9131630109661951
0.2,0.9452578839168032,0.309995615470218
0.2,0.9634062933964461,0.486502436693084
0.2,0.9558864342892573,0.9607532250924782
0.2,0.9473205670040529,0.19423371926268376
0.2,0.9400651623221078,0.7657177714246282
0.2,0.9565039591072256,0.9285132157504552
0.2,0.958445148776924,0.8794203495377585
0.2,0.8747729627695409,-0.12469710412873025
0.2,0.9573470965129638,0.7902280888340455
0.2,0.9393922906761697,0.9108547590645826
0.3,0.8836277831402601,0.7854429361542893
0.3,0.9077917052508034,0.02454762207204725
0.3,0.9160516681714965,0.6984296676970493
0.3,0.9045861130557692,0.9138041456180104
0.3,0.9371203109114974,0.6062722428139995
0.3,0.7990266513161948,0.8978440837672675
0.3,0.9103643672230731,0.7779793597653754
0.3,0.9138056168176443,0.9738366310916735
0.3,0.8615021303924579,-0.16457008532389028
0.3,0.9312164445626211,0.7818170029236078
