,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,noise_0.1_std,noise_0.2_std,noise_0.3_std,bootstrap_mean,bootstrap_std
1,1,10,0.10993790626525879,0.6865899214759472,0.6866509110314858,0.6854921094762523,0.6838301440878249,0.0004801111990191322,0.0005552227325160493,0.0005848919045152925,0.6868413779959022,0.002910071173512014
2,2,46,0.4375269412994385,0.689525043836243,0.6905085004193031,0.6890904932530304,0.6864145765037738,0.00023547221485825358,0.0005318039193899712,0.0005838973588127477,0.6888178396149998,0.002989007884123074
3,3,130,1.4108567237854004,0.6938705496683693,0.6936342151406573,0.6911260196691316,0.6872303118091028,0.00018423490087054702,0.000539076603786324,0.0007034484942850946,0.6942307142516795,0.003297564183086868
4,4,256,79.00156140327454,0.6945566821681787,0.6922771975299231,0.687771594114508,0.6823435236715711,0.00046398182678063254,0.00041266657323242324,0.0008654152521288249,0.6940315433363513,0.002507287229920699
5,5,382,108.2187979221344,0.69505222230693,0.6929938248075016,0.6879621864755661,0.6805290843942975,0.0005028171822166975,0.0017159241010852304,0.0012543236455698048,0.695260875780245,0.0036036056984513295
6,6,466,133.88073182106018,0.6939467866127925,0.6930166958908288,0.6881070366699703,0.6786689029503699,0.0005415506788191561,0.0013072802152548657,0.0013088353645066323,0.6940420260161052,0.0032365676304572555
7,7,502,144.628356218338,0.6940992605016391,0.6933597621407335,0.687565754364565,0.6764809026454219,0.000723488200906812,0.0007010483453577591,0.0006524386031969112,0.6946709868013532,0.0026649879833699876
8,8,511,147.75714302062988,0.6940992605016391,0.6930776854463673,0.6872684302813143,0.6790272165891591,0.0006968073402311288,0.0005583543012457246,0.0007866086400805262,0.6943393529327679,0.003100587840337011
9,9,512,154.81150221824646,0.6942517343904856,0.6933750095296181,0.6893344514751849,0.6813067012274148,0.0009258944729352152,0.0012582560668309777,0.0008586730549092926,0.6938095011197407,0.003120066414308163
