,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3,bootstrap_mean,bootstrap_std
1,1,5,7.221286058425903,1.0,1.0,1.0,0.9999982835417398,0.9996446931401746,1.0,0.0
2,2,11,26.691862106323242,1.0,1.0,1.0,0.9999965670834801,0.9994730473141719,1.0,0.0
3,3,15,34.22394919395447,1.0,1.0,1.0,0.9999776860426197,0.9994627485646118,1.0,0.0
4,4,16,35.77254271507263,1.0,1.0,1.0,0.9999862683339197,0.9994781966889521,1.0,0.0
